Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",I really though the 4-1-5 formation that led to a 4-0 thrashing by Barca (without Messi) would be enough to get him fired.,Props to him for hanging on for six more weeks.,semperty ,"Jan 4, 2016 ", 9:28 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",let's not kid ourselves,"and think that his sacking is because of results. It’s perez. period.
I don’t know what he expected of his managers really… apart from forcing him to play every single star he has bought and hyped up and expecting it to work somehow… even Abramovich looks reasonable when compared to Perez.",benedictsoetardjo ,"Jan 4, 2016 ", 3:59 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",OT,"So I’ve just read this article, and I gotta say I actually good, and I agree with it’s points. I know it’s Bleacher Report, but give it a chance. Anyways, it’s talking about the ways Allegri can make Juventus better in 2016, and part of that was related to formations, which I completely agree with!",COSMOB3AR ,"Jan 4, 2016 ", 9:21 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,So Benitez is on his way out which massively dents our chances of getting Isco especially if Zidane takes over as he is a huge fan of Isco.,ForzaJuveGunnerz ,"Jan 4, 2016 ", 10:29 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"But the presence of Zidane shouldn’t change the fact that there’s still not enough room for Isco at RM. It’s a rare situation in which a great player is not good enough to play in his own team. It’s also not like Zidane will have the clout to bench players like James, Bale, etc. in favour of Isco. I guess time will tell but I’m not sure the Isco situation has changed all that much based on today’s news.",Juve 96 ,"Jan 4, 2016 ", 12:22 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"The big difference would be that it was Zidane who told Perez to sign Isco and other young Spanish players. It’s still ridiculously crowded for attacking mids/second strikers, but Zidane definitely has faith in Isco.",Il Gigante Buono ,"Jan 5, 2016 ", 1:35 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"New colosimo video of Pogba tricks and skills from this year.
I am so ready for the campionato to resume this week! Can’t wait much longer!",dweb ,"Jan 4, 2016 ", 10:57 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"What I’m really interested in Pogba is that he’s still OBVIOUSLY not fully developed, he still can become a better player. Especially mentally, gonna be interesting how our team deals with him.",COSMOB3AR ,"Jan 4, 2016 ", 11:08 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,Like I mentioned yesterday (in reference to Deschamp’s comments re: Pogba): get him to play simply and within the team tactics – his physical and technical superiority will eventually win out and flourish when he’s simply trying to play team football.,dweb ,"Jan 4, 2016 ", 11:12 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",i wan't to see pogba reach his full potential in a juve jersey more than anything,,JuveSal8 ,"Jan 4, 2016 ", 6:03 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Onto more pressing matters …
who ya got for Wednesday’s game?
Buffon
Rugani-Boni-Chiellini
Licht-Khedira-Marchisio-Pogba-Evra
Dybala-Morata
Really hoping we see a return to form soon for Khedira and Morata.",dweb ,"Jan 4, 2016 ", 11:29 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"If Pereyra’s available then
Licht Rugani Chell Sandro
Khedira Marchi Pogba
Pereyra
Dybala Morata",COSMOB3AR ,"Jan 4, 2016 ", 11:52 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,I’m with you in counting the seconds until Pereyra is available / is in game shape but unfortunately I don’t think that’s the case at this time.,Juve 96 ,"Jan 4, 2016 ", 12:33 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Probably fairly accurate. I could perhaps see Sandro for Evra and I’d wager Mandzu will start and then make way for Morata around 70’ or so. I think we need to see a sign that Morata’s getting his shit together before he returns to being a starter. Unfortunately, he’s looked woefully out of sorts lately and this is a classic game where Juve could actually tie or lose if the sharpness, intensity and concentration aren’t there (seemingly weak and underestimated opponent but with a new coach, likely tired after some hard workouts over the break, etc.).",Juve 96 ,"Jan 4, 2016 ", 12:32 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",I'd start to play with a 4-3-1-2.,"Even without Pereyra, I’d mess around. You’re at home against a team that’s not good. If ever there were a time to start implementing tactics to figure out the best way to beat Bayern, it’s this match.",semperty ,"Jan 4, 2016 ", 12:35 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",ehh,"supposedly we spent this whole time back in training since the holidays running stuff for bayern
for this game I’d stick to the 352, get the result, and then get right back on the bayern grind in training
I don’t like fucking around with the minnows when we’re in first, let alone behind inter….
that and the Serie A minnows are always good for a game full of head banging on wall from me",JuveSal8 ,"Jan 4, 2016 ", 6:05 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",Fair enough,I’d just rather see match tactics implemented in match before it’s used against Bayern. And I think Verona is better than Lazio or Bayern.,semperty ,"Jan 4, 2016 ", 6:09 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"I think Verona is better than Lazio or Bayern.
Well, you’re certainly entitled to your opinions. ; )",Will. ,"Jan 4, 2016 ", 6:49 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",I can't tell if there's a misunderstanding,I think Verona is a better team to experiment against than Lazio – not a better team.,semperty ,"Jan 4, 2016 ", 6:55 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Lol, yeah I got it eventually but I had to read it a few times. At first I thought you meant to say one of our upcoming opponents and accidentally typed Bayern. But the initial confusion was enough for the comment I felt.",Will. ,"Jan 4, 2016 ", 7:04 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",I simply think winning and finding form are more important for the team out of a break,"and that means doings what’s been successful, which is running the 352 in italy.
Juve may have new players but the core can run both systems already. Training in the midweek should be enough along with maybe gradual integration of pereyra before the match if possible.
I think this team can switch for the match against bayern without having to use a serie a game to practice it.",JuveSal8 ,"Jan 4, 2016 ", 9:50 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"If we don’t start using 4-3-1-2 in matches soon it’s going to mean he might play a 3-5-2 against Bayern.
I’m not sure how I feel about that. My initial feeling was we should def play 4-3-1-2 but with say Sandro and Cuadrado in either side in a 3-5-2 we may have sufficient pace to counter their wingers as long as we don’t get caught out of position too far forward.
We have been playing well with the 3-5-2.",Paolo C ,"Jan 4, 2016 ", 9:00 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",This,"But Sandro for evra, Zaza for mandzu.",A2BTRAIN ,"Jan 4, 2016 ", 8:19 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,Juventus have reached an agreement with Isco’s Mandragora’s agent on a 5 year contract.,ForzaJuveGunnerz ,"Jan 4, 2016 ", 11:36 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,I feel he should be immediately sent to Sassuolo to soften the Berardi departure. Seeing how they well they develop young talent he could really make some progress there if he is actually talented.,SSRao ,"Jan 4, 2016 ", 1:07 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST","I wonder if that could soften the price, as well.","A 2.5 year loan of Mandragora + cash for Berardi? Perhaps they don’t ask that Juve pay the full €25m. Even if it’s only like €5-7m off the price, that’s still €5-7m that can be used elsewhere.",semperty ,"Jan 4, 2016 ", 1:11 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Given the way Sassuolo tend to operate, I think using Mandragora as a makeweight is the more likely approach. Mandragora would then transfer to Sassuolo while Juve would retain some sort of gentlemen’s agreement option similar to the operations for Zaza and Berardi.",Juve 96 ,"Jan 4, 2016 ", 1:14 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Mandragora will stay at Pescara until the end of the season according to Sky
Sky Sports Italia also reports that Juventus are working with Sassuolo to sign Lo Celso, a talented tq from Argentina. So I’m assuming we will fund Sassuolo’s move for Celso who will remain in Argentina until next season, Celso arrives at Sassuolo next season and Berardi goes to Juventus. We will have an option to sign Celso in the future if his good enough.
Happy Days.",ForzaJuveGunnerz ,"Jan 4, 2016 ", 3:52 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",Fantasy Serie A Reminder,"First game is tomorrow at 2:45 EST.
Go set your lineups.",Anthony Turgelis ,"Jan 4, 2016 ", 12:46 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",Lol what a load of rubbish.,"Real Madrid ready to sack Rafa Benitez and offload 9 players including Cristiano Ronaldo, Sergio Ramos and Toni Kroos – report
This link is before he was sacked",SSRao ,"Jan 4, 2016 ", 1:14 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",Interesting...,"I mean, a lot of those are necessary changes. Swap Cristiano for a DM (sounds dumb, but I know what I’m doing – just hold off no questions), Ramos for a younger, defensive-minded CB, and keep Kroos.
Front line with Bale on the left (his preferred area), Benzema as CF, James as RW, Kroos as a CM/AM hybrid, Modric as the free-roaming playmaker, DM to anchor the midfield, and an actual CB to hold the fort down in the back.
It won’t happen, but it’s what I’d do if I were them.",semperty ,"Jan 4, 2016 ", 1:27 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"If I were them I’d put some of that dough into time travel research, try to get to 2010 or even better, all the way back to 2003 and un-fire Del Bosque.
The only club in the world that matches the Tooks’ foolishness.",amirnyc ,"Jan 4, 2016 ", 1:30 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST","Yeah, I don't get firing Del Bosque.","But their managers since then haven’t been bad, they’ve just been asked to play with 10 attack-minded players and a GK. Add in a few defensive players here or there, and they’d be a heck of a lot better (which, admittedly, I’d rather them not do). William Carvalho could change the entire landscape of that team for the next decade if they were to bring him in now.",semperty ,"Jan 4, 2016 ", 1:37 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"RM’s problem is the change they do every goddamn summer. They should stick with the same players and manager for at least 3 years and THEN get results. Ancelotti had a great start, a great starting eleven, they should’ve kept him for another 3 years. Dumb idiots though.",COSMOB3AR ,"Jan 4, 2016 ", 1:44 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST","Yeah, I don't get sacking Carlo.","Honestly, if you guys or Bayern had won the UCL, I think he’d still be there. I think firing Carlo was a knee-jerk reaction to the treble.",semperty ,"Jan 4, 2016 ", 1:47 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",Real Madrid is a team run by clowns.,"Sacking Ancelotti made no sense. He got them what they wanted, a team that clicked very well, with all the superstars firing on all cylinders. Yes they got beaten to the League by a better team and both cups aswell.",DonZia ,"Jan 4, 2016 ", 2:31 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,Don’t forget that the same people repeated the same mistake they made 11-12 years ago – ‘adding another layer of gold paint on the Bentley while getting rid of the entire engine’.,ManJuveUnited ,"Jan 4, 2016 ", 4:06 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"No they were already talking hard about firing him before the treble.
Just the ridiculously high expectations of that club.
Ancelotti did have a few faults there but I don’t get firing him and I absolutely don’t get firing him and bringing in Benitez. That was just mind blowing.",Paolo C ,"Jan 4, 2016 ", 9:06 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",That was one of my favorite days in the last 6 months.,I just knew Benitez would be something special for Barcelona.,semperty ,"Jan 4, 2016 ", 9:08 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",If they're going to offload those 9 players AND replace them with a goal of making a more balanced team...,I’d say there’s no need to sack benitez at the moment. His results aren’t that bad when you consider his team is like driving with only two front wheels.,benedictsoetardjo ,"Jan 4, 2016 ", 4:02 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",There is always the need to sack Benitez,"The guy is arguably the most overrated ""top"" coach ever.",JDAngkasa ,"Jan 4, 2016 ", 8:48 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST","He did well with Valencia and the first half of his tenure with Liverpool, to be honest.","He’d won a lot of matches with basically no budget in Valencia, before doing the same thing with Liverpool (slightly larger budget, but still pretty small – running in the positives a few times). Once he sold Alonso and Mascherano (for less than €60m, I might add) and replaced them with Alberto Aquilani, his career hit the crapper.",semperty ,"Jan 4, 2016 ", 9:12 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",How long ago was that,"And how many ""successful"" years compared to the mediocre ones.",JDAngkasa ,"Jan 5, 2016 ", 12:17 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST","I mean, I'm still not a fan of the guy...","and I’m still shaking my head at his appointment. But you already signed the guy up, and apparently the decision to sack him was because he couldn’t handle the star players. if you’re now getting rid of the players as well, where’s the sense in that?
and his replacement… I get it, it’s zizou. but does it have to be in the middle of the season?",benedictsoetardjo ,"Jan 5, 2016 ", 2:36 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Agree. None of it makes sense.
Unless they had to wait for Zizou to get his qualifications. Otherwise they should have just started the season with him if they were gonna change things over",Paolo C ,"Jan 5, 2016 ", 4:22 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Signing Rafa just to wait for Zidane is way too expensive. Would have made more sense to sign a faux coach who does nothing but has a license, while Zidane runs the show as the assistant manager.
In any case, I’m sure Zizou already has the license. He was the Castilla manager, and Castilla plays in the 3rd tier of the Spanish league, IIRC.",JDAngkasa ,"Jan 5, 2016 ", 5:31 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Signing Rafa just to wait for Zidane is way too expensive. Would have made more sense to sign a faux coach who does nothing but has a license, while Zidane runs the show as the assistant manager.
In any case, I’m sure Zizou already has the license. He was the Castilla manager, and Castilla plays in the 3rd tier of the Spanish league, IIRC.",JDAngkasa ,"Jan 5, 2016 ", 5:32 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"It’s not like money is ever an issue for perez and real madrid though. and Benitez is probably about the lowest-tier coach available they can afford without further tarnishing their reputation or cause fans to riot. It’s almost like he signed him while asking zidane every week whether he’s ready to take the position.
Or, maybe Perez is just being nice and granted benitez his dream of managing madrid.",benedictsoetardjo ,"Jan 5, 2016 ", 8:44 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,The only possible reason that I can think of is because a group of players had come and talked to Perez about them not wanting to work with Benitez anymore and that they will hand a formal transfer request if Rafa doesn’t leave.,JDAngkasa ,"Jan 5, 2016 ", 5:28 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",On the subject of Gundogan.,"What kind of midfielder is he and what would he bring to Juve if we were to buy him. I must admit i have never seen him play and his injury(ies) have also limited me and also the boring one horse race known as the BuLi is of no interest to me either. Is he a regista by nature or B2B or a treq.

Thanks in advance!!!",DonZia ,"Jan 4, 2016 ", 7:39 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",He's more of a box-to-box midfielder with the tendencies of a regista.,"A lot like Marchisio, in my opinion. You can place him anywhere centrally, and he’ll do fine but thrives in roles that rely on his mobility and passing. He dribbles well, shoots well, reads the game well defensively, he’s a great passer, he’s got that ""calm"" about him that registas tend to have – just a pretty complete package, in my opinion.",semperty ,"Jan 4, 2016 ", 8:41 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"He has better passing and dribbling skills than Marchisio, but Marchisio runs a lot more and has better pressing/defending skills",mass19 ,"Jan 4, 2016 ", 9:16 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"I agree with your highlighty sentence. It’s a good way to describe him.
A lot like Marchisio? I wouldn’t say so, not much.. Marchisio is more aggressive, while Ilkay is more mobile. Though, I agree they are both ""complete"" midfielders.",Giles09 ,"Jan 4, 2016 ", 9:27 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"BTW…
Would loooove to see them both together along Octopus.
…
…
All three…together…spearheaded by.. Isco!!! behind the strikers…!! Oh Lord…oh my… I need some air…where’s my fan?… I took it way too far..!
I do apologise….oh my…!!",Giles09 ,"Jan 4, 2016 ", 9:33 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",I didn't necessarily mean a lot like Marchisio in terms of attributes outside of the sentence that directly followed the comparison.,"I should’ve specified. It should’ve read more like, ""A lot like Marchisio, in my opinion – someone that can be placed anywhere centrally, and do fine but thrives in roles that rely on his mobility and passing.""
Marchisio is more defensive in nature whereas Gundo is more offensive, but their versatility and ideal roles are pretty similar – it’s just a different route in which they achieve their success in those roles.",semperty ,"Jan 4, 2016 ", 9:37 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"I do like the sound of that Giles.
Gundogan-Marchisio-Pogba
Isco
(Or switch Gundogan / Marchisio if you what).
Let’s get that crowd funding going!",Paolo C ,"Jan 4, 2016 ", 11:22 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",You joke about that,But there’s actually a crowdfunding project in Kansas City to help bring a baseball player back.,semperty ,"Jan 4, 2016 ", 11:34 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,"Complete midfielder, but considered more offensive than defensive.",COSMOB3AR ,"Jan 4, 2016 ", 11:27 PM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",Big no,"He reminds me of Vialli… And he is solid when given playing time.
Edit: also he can be even better when paired with Berrardi",Pavel Ganchev ,"Jan 5, 2016 ", 1:20 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,Yes. These rough and tumble strikers who may not be the sexist names but put their noise to the grindstone and work their asses off are essential to a successful Juve team.,dweb ,"Jan 5, 2016 ", 5:40 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",Question.,"Is there a certain expiry date on Morata’s buyback clause? Like, if there’s no offer before June or July 1st then the clause is annulled? I tend to believe that there’s a certain expiry date, coz if there’s no certain date then we’ll be screwed when Morata accepted Madrids offer late in July / early August alla Coman.
If the date is as early as June 1st for example, then I say we should keep Zaza until there’s certainty that Morata will stay / leave for Madrid, if Morata stays and we could… say… convince Isco (or any top class midfielder for that matter) to sign for us next season, then we could sell Zaza to the highest bidder mid July to for FFP purpose; if Morata leaves then we should keep Zaza and give him the game time he deserves.",Linez ,"Jan 5, 2016 ", 3:56 AM,
What should Juventus do with reported want-away striker Simone Zaza?,Danny Penza,"Jan 4, 2016, 5:00am PST",,Yeah there is a specific date. I can’t remember what it is though. Something like 30 June each year.,Paolo C ,"Jan 5, 2016 ", 4:16 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,This is news to me.,six8six ,"Jan 2, 2016 ", 5:43 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,hot,COSMOB3AR ,"Jan 2, 2016 ", 5:45 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,What ever happened to us signing Mkhitaryan? Does Raiola have to come out and say it’s 50% likely that he’ll join us for the rumour mill to kick into high gear? I guess this one has too much of a ‘boy who cried wolf’ feel to it.,Juve 96 ,"Jan 2, 2016 ", 5:51 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"He would be a great buy. 10 goals and 10 assists in 21 games all comps just in the first half of the season.
The likeliness of getting then Armenian or the Turk is pretty slim in Jan.
Maybe a movie the the summer?if Zaza, Kwadwo, Caceres (in Jan), and Neto are moved. Fug it, get both",Nuncio#7 ,"Jan 2, 2016 ", 8:36 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Ehhh… not that keen on Mkhitrayan, I feel like he’s got the same prestige of, say, Pereyra.",COSMOB3AR ,"Jan 2, 2016 ", 9:07 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"He does, but he’s a proven CAM who isn’t cup-tied at least.
Bruh, every mercato is crazy around our parts. No matter winter/summer.",amirnyc ,"Jan 2, 2016 ", 9:13 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",I feel like he's a really good option.,"He can play as a 10 (he’s not superb there, but he’s good), but he’s a great right winger and can play on the left if he needs to. On the right side, he’s incredible at providing space – he stays wide, crosses well, dribbles well, keeps play going – and on the left he cuts inside and can score.
I don’t know how much he’d cost, but he’s a good option to keep your 4-3-1-2 this season with potential expansion into a 4-3-3, instead of having to buy two players or choose one or the other.
He’s probably not much better than Pereyra overall, but he brings in a lot more tactical flexibility.",semperty ,"Jan 2, 2016 ", 9:24 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Would be an unbelievable signing.,ForzaJuveGunnerz ,"Jan 2, 2016 ", 5:54 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"nek minute, Cyril Théréau.",Zenpath ,"Jan 2, 2016 ", 7:28 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Fuck it, buy him so he doesn’t ever score against Juve again. Damned Chievo strikers have a knack for playing spoiler",dweb ,"Jan 2, 2016 ", 12:03 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Sergio Pellisier; the man, the machine, the legend.",Linez ,"Jan 3, 2016 ", 8:16 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Gündogan.
Along with Isco, my dream signing.
A little too good to be true. We all remember the Draxler storm.
Won’t get my hopes up, not much.
Though, it would be…awesoooome.",Giles09 ,"Jan 2, 2016 ", 9:47 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Funny, Isco rumors intensifying all over the internet as we speak.",amirnyc ,"Jan 2, 2016 ", 9:58 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Apparently Juventus, Man City, Arsenal, and even Milan are in the races for him lol.",MLG Bush ,"Jan 2, 2016 ", 10:15 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",No surprise.,"I mean, Man City is kind of a surprise (how many attacking midfielders can one have…? I mean, I get Real stocking up on forwards, because those are ""pretty"" toys…but AMs?), but the others aren’t. He’d fit well into a 4-2-3-1 with Ozil playing in the middle and Alexis on the right (or with Ozil on his left and Alexis on the right). Can’t say how Milan would use him, but I’d imagine pretty similarly to how Juve would – which is probably ideal for him.",semperty ,"Jan 2, 2016 ", 10:28 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"The thing is, though, Arsenal need a striker above all else. The only reason Giroud is effective right now is because Özil is in the form of his life. Once Özil starts to drop in form, Giroud will return to being a useless striker.",MLG Bush ,"Jan 2, 2016 ", 10:36 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",I'm not sure they do.,"Walcott was actually really good with his back to goal (surprisingly, I’ve got no idea how). I mean, having a target man is more important than getting Isco (since Walcott is also an effective right winger/midfielder), but Walcott is really good. Alexis cutting in from the right is also a really good scorer. He’s not a 9 (they tried him there…and he’s not good), but he’s definitely an inverted winger with the ability to score buckets of goals.",semperty ,"Jan 2, 2016 ", 11:06 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"No, they definitely need a target man who can score. Walcott and Sanchez are good at scoring, sure, but they can’t play striker. And Giroud is banging in goals because Özil is handing him chances on a silver platter. Arsenal needs a striker that can create for himself as well as bang in goals on a daily basis, because we all know how Giroud is, scoring 1 goal and missing 5 sitters.",MLG Bush ,"Jan 2, 2016 ", 11:13 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST","If they added Isco, it's unlikely that Giroud would start.","Walcott would move back to being a 9 like he was to start the season, Ozil would play as the 10, Isco as the LAM, and Alexis as the RAM.
I’m also not a believer in this idea that you’ve got to have a striker that can score. Two inverted wingers and a creative 9 works wonders.",semperty ,"Jan 2, 2016 ", 11:33 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,We need a Dybala-esque striker,ForzaJuveGunnerz ,"Jan 2, 2016 ", 11:45 AM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"We have one, his name is dybala … Oh, that’s right, you must have your gunner cap on now. My bad",dweb ,"Jan 2, 2016 ", 12:04 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,Why do people like yourself have a problem with someone supporting their hometown club?,ForzaJuveGunnerz ,"Jan 2, 2016 ", 12:41 PM,
The Italian press continues to link Juventus with a move for İlkay Gündoğan,Danny Penza,"Jan 2, 2016, 5:20am PST",,"Hah. Well at least you’re supporting a team that, I admit, plays beautiful football. Always fun to watch Arsenal.",COSMOB3AR ,"Jan 2, 2016 ", 2:05 PM,
