Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",I agree.,The ref last night made a few very weird calls and they where so inconsistant but credit due to Sassuolo they where very organised and hard to break down. Pogba was right to be angry with that decision it was the rong one.,DonZia ,"Mar 10, 2015 ", 8:54 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",I disagree,"My son and I re-ran the Pogba yellow in slo-mo several times. Pogba’s studs are just too high. Face level. Don’t get me wrong, he’s our favorite player, but still. Frankly, the ref did us a favor. Pogba will be rested and raring to go against Dortmund.
I’m impressed with Pepe. He’s providing creativity and hustle off the bench that we may have to call upon in Germany if we need an away goal late in the return match. Since his return, Pepe’s been a persistent threat from the right wing, more dangerous than any of our other options there. Remember his insane run against Napoli a couple years ago to bring us level to 3-3 ?",Ricardo 1 ,"Mar 10, 2015 ", 4:15 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,I wouldn’t have given a card either…Zaza also was furious at the hand ball at the end,Tre Stelline ,"Mar 10, 2015 ", 9:11 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Max pulled Morata and Pereyra and put in Nando and Pepe for some sort of 4-3-3 variation, with Pepe hugging the touchline but Carlitos rarely went left, it was almost more of a 4-3-1-2 with Tevez the 10 floating about with creative license? I couldn’t really discern what it was.
Personally, I saw it as an asymmetric 4-4-2 with Pepe much wider than Pogba on the other side. Vidal dropped to his usual mid position and in fact played the last minutes much better than the rest of the game.
Ultimately, Vidal (tackle) and Pepe (lucky assist) initiated the Pobga goal action. It might not have been exactly what Allegri intended (Pepe attempted 5 crosses without success) but it worked.
Personal rant – Why does Juve always cross to Chiellini or Bonucci on corners instead of Llorente? I appreciate unpredictability but this does not make sense.
When Barza came on for Carlitos, I stood up in my living room and gave Apache and no. 15 a big round of applause for his much-anticipated return to the pitch. Max then shifted to 3-5-2, but does anyone wonder if Barza’s return will alter the 4-3-1-2 and revert to a back three again??
I don’t think so. I distinctly remeber Allegri declaring a back 4 was not possible without Barzagli. Of course he changed his mind then and it is possible he’ll do it again now.",Fefu ,"Mar 10, 2015 ", 9:24 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Vidal dropped to his usual mid position and in fact played the last minutes much better than the rest of the game.
You raise a great point, he did look reinvigorated didn’t he? Almost relaxed, less under pressure? I go back to the Sniejder talk back in January, BWRAO sentiment was probably 60/40 against getting him but I think if Beppe could’ve pulled off a sensibly priced move for him, it would have made the team so much better because Juve gets someone who is adept/experienced at the 3/4 to support the strikers but more importantly, Vidal goes back to being the box-to-box machine he is instead of trying to be something he’s not. Still think the trequartista position must be addressed this summer if Max persists with the 4-3-1-2.",Tre Stelline ,"Mar 10, 2015 ", 9:42 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Agree,"Sneider would have been a MAJOR asset to this 4312 system. Sorry, pererya is no sneider even if he is young.",gaetano1 ,"Mar 10, 2015 ", 12:35 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Vidal wasn’t playing a Treq Yesterday. It’s a fact he’s performing bad in every role he played this season, maybe playing him out of position made it even worse, but still we didn’t see the ""real"" Vidal yet, even when he played in his preferred position..",COSMOB3AR ,"Mar 10, 2015 ", 12:56 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Is this a reply to me?,I know he was playing his preferred position. I wasnt talking about Vidal- i was talking about Pererya,gaetano1 ,"Mar 10, 2015 ", 3:01 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,No it’s to Tre Stelline :P If it was to your comment it would’ve been a few spaces to the right under your comment.,COSMOB3AR ,"Mar 11, 2015 ", 4:31 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"For as long as Pepe has played for Juve, we’ve written off every goal and assist of his to luck. Maybe that’s just what we need, a lucky guy for a change, instead of the persistently ""unlucky"" Pereyra for whom so many shots and passes miss by inches, but miss nonetheless. Give me lucky Pepe any day. I think Pepe creates his ""luck"" as the byproduct of his relentless work and grit.",Ricardo 1 ,"Mar 10, 2015 ", 4:20 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"I still get the sense Berardi will remain at Sassuolo next year, but Zaza certainly seems ready for bianconero. Coman could perhaps take over the Sansone role in di Francesco’s 4-3-3.
I’m beginning to like the idea of sending him on loan there next season.",MatteoX ,"Mar 10, 2015 ", 6:04 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Me too,,Paolo C ,"Mar 10, 2015 ", 6:20 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"We do need to rotate guys I agree but I honestly think that team that played last night is our best starting 11. So I think allegri is trying to get them some continuity going to Dortmund. They’re should be some rotation for Palermo. But I kinda get what he’s trying to do in building a set starting line up so they can gel. And that team that played last night should be starters for Dortmund but they played ehh last night.
Hopefully marchiso gets rested against Palermo. Pogba will be sitting so maybe pereya and sturaro will play in midfield. But boys need to just gel a bit better. At least defensively we looked solid as hell. Did anyone notice two counter attacks were Marchiso just tracked back and won ball to regain us possession nevertheless give up an. Attempt on target? That’s what I love about him there",nickdill40 ,"Mar 10, 2015 ", 9:24 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Choosing midfield against Palermo is going to be problematic. In a 4312, the left mid is always a bit wider to cover Evra. Both Pereyra and Sturaro prefer the right side of the pitch. I’m guessing Vidal can slot in their but it is definitely not his best position and he has not been playing up to his standards recently. I do not see Allegri moving Marchisio out of the deep-lying position to go left. Padoin is the only other option and I do not like that.
I Marchisio will be rested (against my expectations at least), then we are looking at Sturaro, Vidal, Padoin and Pereyra as trequartista. Not exactly reassuring which raises the next point:
I fear a 352 might be chosen against Palermo. The 3 mids would occupy a more central position in accordance with their preferred positions. Asamoah would have been the perfect backup for this game. Going out for the draw playing counter attack mostly would be wiser for a team with Pogba, Marchisio and Pirlo missing from midfield.",Fefu ,"Mar 10, 2015 ", 9:35 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Inter beat Palermo last month 3 nil using 4-3-1-2 (I think it was Shaqiri’s 1st game at trequartista for Merda) but I think this will end up being a 3-5-2 vs 3-5-2 battle, especially with Barzagli back.
I must admit, I really am excited to see Dybala and Vazquez vs Juve but with BVB to follow I just want to avoid injury at this point",Tre Stelline ,"Mar 10, 2015 ", 9:51 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"but with BVB to follow I just want to avoid injury at this point
Amen!
PS Apologies for the numerous typos and omissions in my previous post. Old man can’t yet get the hang of touchscreen tablet typing grrr",Fefu ,"Mar 10, 2015 ", 10:20 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Pogba is a Beast!,7 is a bit low for him given his performance. Perhaps 7.5 or 8 would be more appropriate.,bigjim6464 ,"Mar 10, 2015 ", 2:18 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",OT,"but what the actual F is going on at the Bernebau?!
I logged into work and out of curiosity googled the running score. 3-3 at the moment",nernie ,"Mar 10, 2015 ", 2:28 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Madness! Schalke 4 away goals!?!!,,Tre Stelline ,"Mar 10, 2015 ", 2:30 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Barring miracles they have run out of time. Real just one goal away from being dumped out of CL.
Huntelaar is gonna regret hitting the post.",Fefu ,"Mar 10, 2015 ", 2:33 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Champions league...,"brings out the best in some teams, the worst in others",nernie ,"Mar 10, 2015 ", 2:39 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Porto-Basilea 4-0
R. Madrid-Schalke 3-4
You don’t usually expect to see that many goals in just two games of Champions League (well, except when Roma is playing ofc /trollface)
Would have ben great to see R. Madrid out by Schalke. Always had a soft spot for the underdogs.",Overlord87 ,"Mar 10, 2015 ", 2:47 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"As well as Shalke played, 3 of the goals wouldn’t have happened if Real had a serious GK, or rather, if Ancelotti played the one serious GK they have.",goangels1 ,"Mar 10, 2015 ", 7:10 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Repost from other thread,"But how would you see Di Matteo as coach of Juventus? I would be thrilled to see him as our coach, he really knows how to groom a squad and helps them developed awesome touches and passes.
Also I want Sane for Juve, he’s got so much stamina and he scored an awesome goal from outside the keepers area!",JRurouny ,"Mar 10, 2015 ", 2:51 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",not sure if serious,,nernie ,"Mar 10, 2015 ", 2:57 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,lolwut? He’s clueless.,ian_22 ,"Mar 10, 2015 ", 2:59 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"in fact if I remember correctly, Chelsea’s loss to Juve got him fired as their manager lol",nernie ,"Mar 10, 2015 ", 3:27 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Yep.,"And if Champions League Juve costs you your job, you’re really doing something wrong.",goangels1 ,"Mar 10, 2015 ", 7:11 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"We where strong back then. Pirlo was in his best days (top 3 midfielders in the world). Vidal was at his peak, Marchisio was an attacking beast. We had a younger Chellini and Buffon, we only lacked two world class strikers.",COSMOB3AR ,"Mar 11, 2015 ", 4:34 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",He won the whole damn tournament the year before,the only thing he did wrong was coach at Chelsea,Potato Head ,"Mar 11, 2015 ", 5:25 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Truly terrible manager.
Never have I seen the amount of luck Chelsea got in winning the CL under him.",Zenpath ,"Mar 10, 2015 ", 4:06 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Repost from other thread,"You are way overreacting, and Sane would’t have scored if Casillas was halfway worth his weight in salt.
Real always sign the flavor of the month, and look what is happening to them lately. We have half their money, so surely we cannot afford to adopt the same stupid strategy.",goangels1 ,"Mar 10, 2015 ", 7:08 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Pretty much sums up this game...,,MatteoX ,"Mar 10, 2015 ", 6:01 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Ot,"What does everyone think of the situation at Real. In the sense that we know how much the fans want from their team and if Ancelotti’s players cant deliver obviously they will change manager. My question is, what do you guys think of Ancelotti as our manager next season if Allegris ship sinks?
Me personally, the CV of Ancelotti speaks for itself. And as ive said before until a better manager becomes available, which is not known yet, Allegri will have my backing.",DonZia ,"Mar 10, 2015 ", 7:27 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",I'd be happy with Ancelotti,I think…,Paolo C ,"Mar 10, 2015 ", 9:05 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,Simple – we cannot afford him.,Fefu ,"Mar 11, 2015 ", 2:09 AM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"I want a Conte-Allegri mix type of player. Grinta, player motivation of Conte plus Allegri’s flexibility and thrust in the youth. I don’t watch Fiorentina’s match but I think Montella would do good at Juve with the given set of players that Allegri have.",philip_makati ,"Mar 11, 2015 ", 4:28 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",,"Depends on Allegri tbh. If he takes us to the CL semis & wins a Scudetto it would be shameful to sack him. Firing him after QF exit could be a little more plausible, but only if we have better replacement available of course.
If Real fail to win La Liga, he’d have to win another CL to keep his job. Not many managers of his quality around so I would jump at the chance. It would leave a sour taste to see a manager get fired after winning a Scudetto, but our aspirations are high so it’s understandable.",algrafics ,"Mar 10, 2015 ", 8:09 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",^^^^^Reply to Donzia,I just pulled a Paolo…,algrafics ,"Mar 10, 2015 ", 8:10 PM,
Juventus 1-0 Sassuolo: Paul Pogba at the rescue as Juve extend Serie A lead,Tudor Tamas,"Mar 9, 2015, 10:16pm PDT",Legend!!,You’re walking in fine footsteps my friend,Paolo C ,"Mar 10, 2015 ", 9:04 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",Evra very solid. MOTM for me.,,goangels1 ,"Mar 9, 2015 ", 5:10 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"We need to bring in Zaza to replace Llorente, Berardi is a must while Coman can go the other way for a year. Vrsajlko didnt look bad either.
For the fast paced game we need to play in Europe we need full backs who can be at ease taking on a player and crossing well while also being able to defend well. In this sense im glad we own Asamoah he can be Dani Alves type player we need to create width in this 4312. Come next season once fully recovered and a full preseason he will be like a new signing. As good a soldier Litchsteiner has been he needs replacing, he cant cross, he can never beat his man and quiet frankly ive had enough of his diving and tantrums he throws at refs and players alike. I must stress this is MY OPINION. So please dont berate me for what i feel.
Still 3pts =+11 on the dirty Romans.
Fino Alla Fine!",DonZia ,"Mar 9, 2015 ", 6:10 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"m glad we own Asamoah he can be Dani Alves type player we need to create width in this 4312
A Dani Alves type player is about the last thing any team needs. Maybe his offensive skill, but not his piss poor positioning and completely negligence of defending.",Anthony Turgelis ,"Mar 9, 2015 ", 8:44 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"I have to disagree with this. Dani Alves may not be the best right back in the world but he is up there with the best of them. How many times has he kept the best winger, Ronaldo, in the world in his pocket. Yes he has dropped off severely but to say his defending is poor is not true.",DonZia ,"Mar 10, 2015 ", 8:08 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Oh and about Lichtsteiner, totally completely disagree once again, but you’re right it is your opinion.
I honestly think he is the best RB in the world (as long as Lahm is playing CDM) and I will stand by that with absolutely no need to bring up any arguments to back up my claim because he just proves it week in and week out.",Anthony Turgelis ,"Mar 9, 2015 ", 8:46 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"I honestly think he is the best RB in the world
You really need to watch more fullbacks..",COSMOB3AR ,"Mar 10, 2015 ", 4:36 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Defensively he may be solid. Attacking wise hes rubbish and you know it. He cant cross to save his life, he cant beat a man to save his life. He has pace but doesnt know how to use it. He throws tantrums for anything and everything, and dives better than Tom Daley. I have a lot of respeect for him but to say he is the best in the world again is not true by any means. Ivanovic of Chelsea would disagree as would Zabaleta of City, and as you stated Lahm of Bayern.",DonZia ,"Mar 10, 2015 ", 8:11 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"I don’t really want to sound like a dickhead but even Carvajal and Dortmund’s rightback are better. I still believe that Caceres is better than Licht, but he needs to get used to the role.",COSMOB3AR ,"Mar 10, 2015 ", 12:49 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Licht would only play in Coppa matches if we had Ivanovich. Just a different class entirely. Heck, Alves would only play Coppa if we had Ivanovich, but if we had Alves and not Ivanovich, Licht would only play Coppa. I wouldn’t rate Licht among the top ten RBs in the world. Off the top of my head, Carvajal, Juanfran, Zabaleta, Coleman, the guy from Dortmund (whatsisname). I’d rate Licht a vice-Sagna.",Ricardo 1 ,"Mar 10, 2015 ", 4:38 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",We're going through a scrappy period but I don't mind,"I’d prefer some down times like v Fiorentina etc and perform in the important ones like Dortmund and Roma than do it Conte style and amass 102 points and perform below capabalities on the big stage.
It’s inevitable you’ll have ebbs and flows if you wanna focus on the big time.
I put this little period down to a drop post Dortmund 1st leg and pre Dortmund 2nd leg.
I’m still confident v Dortmund.
Would b nice if we had less injuries though n if he gave Sturaro a run and midfield (Marchisio) a rest.",Paolo C ,"Mar 9, 2015 ", 6:28 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"To call Conte’s style as performing below capabilities on the big stage is absurd. First, it denigrates everything he accomplished by reducing the accomplishments to those of the ""small stage."" Second, Conte had a total of two seasons in the Champions League. In one of them he won his group, and advanced to the quarter finals where he lost out to the eventual champions who were undoubtedly a much better team. The second time, the team didn’t take its chances and was bounced. That’s it for the sample size. At this point however, Allegri hasn’t accomplished anything that Conte didn’t already accomplish, and Allegri’s Juve has not looked like world beaters in the CL either.
Its become fashionable on this site to criticize Conte’s Juve and denigrate his accomplishments. From where I’m sitting Allegri’s Juve isn’t any more consistent, and often doesn’t play any better than Conte’s, and it has yet to accomplish what Conte did.",Palomao ,"Mar 9, 2015 ", 8:38 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",I knew someone was gonna say this,"I didn’t mean it this way.
Contes QF achievement year before last was good.
I meant more in his inability to rotate and place different importance and tempo on different games rather than results.
He played a game against a bottom serie A team with a 10 point lead with as much hype, focus and top starting XI as he did a European Game.
He was just quoted as saying his Juventus would be leading by 20pts this season. Maybe they would but who cares.",Paolo C ,"Mar 9, 2015 ", 9:10 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"The team were ferocious and fearless up until they got beaten by Bayern, from there on we didn’t seem to recover them ferociousness and fearlessness at the continental stage, we were timid and often times stale… thanks to the small european team mentality instilled by Conte, the idea that we still couldn’t challenge the big guns due to the big economical gap between us and them.",Linez ,"Mar 10, 2015 ", 3:30 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,I 100% Agree. This is the only thing I do not like about Conte.,COSMOB3AR ,"Mar 11, 2015 ", 12:49 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Aside from all the debate about which is the best midfield of ours in CL (with or without Pirlo)
Just for practical reasons this article is why I reckon we should do the unpredictable with our line up and leave Pirlo out sometimes. Teams often prepare heavily how to play against Juve/Italy by developing a Pirlo game plan. Playing a different starting XI throws a massive spanner in the works for them…
http://www.90min.com/posts/1941000-nuri-sahin-andrea-pirlo-injury-cost-borussia-dortmund-against-juventus",Paolo C ,"Mar 9, 2015 ", 6:41 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"If we played Marchisio – Vidal – Pogba – Pereyra always, the same thing will happen, they will try to develop a counter game plan to ours. It’s only natural it has nothing to do with Pirlo. But yes I do agree we have to be unpredictable.",COSMOB3AR ,"Mar 10, 2015 ", 4:40 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"I agree with Sahin. But that was then and this is now. If Pirlo’s fit, we must start him against Dortmund. We need an away goal. Pirlo’s still our best creator, and still possibly the world’s best free kick specialist. Just remember his late free kick goal vs Fiorentina in Europa that put us through last year. On this big stage, we have to play your biggest stage stars if they’re fit.
I can’t wait for the day we write the kind of stuff we say about Pogba after a BIG match like next week’s. I’ll trade every Pogba goal for all eternity against Sassuolo and Parma and Palermo and Chievo and Empoli for just ONE winner next week against Dortmund.",Ricardo 1 ,"Mar 10, 2015 ", 4:47 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"I wouldn’t play Pirlo second leg.
Not for the surprise factor but because an all-in warrior midfield could stifle Dortmund.
I would have been playing Sturaro by now to warm him up and possibly started him with Pogba Marchisio and Vidal in midfield.",Paolo C ,"Mar 10, 2015 ", 5:54 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"If he’s not 100%, it’s a sure call your way, Paolo. Either way not an easy call. I’d play him if healthy, but I appreciate the contrary argument.",Ricardo 1 ,"Mar 11, 2015 ", 11:00 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,I agree with paolo but I wouldn’t play sturaro in that game plus sturaro is no cam either and we all don’t want vidal there that’s for a fact. I still think by and large pereya is our best option there,nickdill40 ,"Mar 11, 2015 ", 4:42 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"My biggest concern is that he won’t have played for three weeks.
He’s at his most vulnerable when his fitness is low (remember Olympiakos away etc at beginning of season when he just returned from injury).
Plus, while first legs are cagey affairs, 2nd legs as we’ve seen are often all out war and this will be a full on open game in my opinion which will suit our box to box midfielders better.
Of course like u said, there’s arguments both ways",Paolo C ,"Mar 11, 2015 ", 7:02 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Yesterday’s courageous win by 10-man, Zlatan-less PSG, might stand as an argument for the lineup Paolo suggests. Missing the star upon which PSG generally over-relies, and at a man disadvantage for over 90 minutes, everyone else stepped up his game and it often looked as if Chelsea were the team down a man.
However, PSG controlled possession for about an hour through its vice-Pirlo, Veratti, before its CBs exploded for two set piece goals. Ball control and set pieces are Pirlo’s specialties.
If Pirlo’s ready (I suspect he’s not), Max will have a very tough call.",Ricardo 1 ,"Mar 12, 2015 ", 9:30 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"I think we should play with our best players in the last few months, and Pirlo is included. If he was fit I think it would be a mistake not to play him, yes he might vulnerable against speed and counters, but at the same time he has superb passing and free kick abilities which ""MIGHT"" be vulnerable skills to possess against any team, especially teams with bad defence like dortmund.",COSMOB3AR ,"Mar 12, 2015 ", 10:18 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",Counting eagles before they hatch,"Poll from the Fiorentina blog prior to the 4-0 hammering at the hands of Lazio.
Salah starts again! Today we expect… Another Salah goal MA CHE POGBA?
LeL",ian_22 ,"Mar 9, 2015 ", 8:09 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,Asked this on another thread but I don’t think anyone would see it but how was Neto today? At fault for any of the goals?,Anthony Turgelis ,"Mar 9, 2015 ", 8:48 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Saw the first half, did very well to keep Fiorentina in the game. Don’t know about the second half though.",Lak. ,"Mar 9, 2015 ", 8:51 PM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"He did everything he could, but Lazio were simply brilliant yesterday, but the Viola defense could’ve done better IMO.",Linez ,"Mar 10, 2015 ", 3:02 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Saw 1T and right up until the Candreva PK, Neto made some some big saves. Didn’t see the other two Lazio goals though..
Lazio plays Roma and Napoli Giornata 37 and 38, they have a serious chance at finishing 2nd",Tre Stelline ,"Mar 10, 2015 ", 4:01 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Man, how amazing was Vrsaljko yesterday?? Had some brilliant crosses, and was a total menace down that right hand side. More importantly, he was SO solid while defending. It seems like we’ve been interested in him for a while, and had a role to play in him going to Sassuolo to develop (a gentleman’s agreemant perhaps).. But another year from now, and I think he’d be prime to take the reins from Lichtsteiner.",Kaushik_10 ,"Mar 10, 2015 ", 4:17 AM,
Juventus 1 - Sassuolo 0: Initial reaction and random observations,Danny Penza,"Mar 9, 2015, 4:35pm PDT",,"Anyone watching champions league?
If anything for next season I would like to see Di Matteo for coach, he really knows how to groom a squad. And I also want that kid Sane. He is just 19 and score a wonder goa from out of the area.",JRurouny ,"Mar 10, 2015 ", 2:31 PM,
