Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Melo for Lass + 5m? or do you think it would be a straight swap?,JoseR ,"Jun 9, 2011 ", 5:32 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"We've been calling RM so probably closer to a straight swap. I won't be surprised if WE have to add a couple of millions.

I don't think RM/Mou want him, though.",dwicarta ,"Jun 9, 2011 ", 5:52 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,The Hunter is eying the hat-trick.,Chukwueku_Akinyemi ,"Jun 9, 2011 ", 5:57 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,There are few things funnier than Dutch people in social situations.,FrancescoJuve ,"Jun 9, 2011 ", 6:00 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,That better not frikkin happen.,Chukwueku_Akinyemi ,"Jun 9, 2011 ", 6:02 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"According to spaziocalcio.com and tuttocagliari.net, Juve and Cagliari have reached an agreement on the permanent transfer of Alessandro Matri.

Juve will have to pay 10mil, down from 15.5mil agreed last winter, and send Pasquato (co-ownership), Marrone (type of deal: yet unknown), and Immobile (type of deal: yet unkown) the other way.

http://cdn.horseedmedia.net/wp…",dwicarta ,"Jun 9, 2011 ", 6:20 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Marrone + Immobile + Pasquato = Matri.
http://www.tuttojuve.com/?acti…

http://img410.imageshack.us/im…",dweb ,"Jun 9, 2011 ", 6:15 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Thanks for the article. Very interesting.,Dj Festa ,"Jun 9, 2011 ", 6:32 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,i've always liked him.,Charles Rogers ,"Jun 9, 2011 ", 6:15 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,I am not the best one to judged Inler. Maybe he is the one for us to win. But i am not a FAN. His price tag is way too high (reported to be 18 million).,Dj Festa ,"Jun 9, 2011 ", 6:37 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,What you guys think about gave away those players? are we loosing or we are doing a good deal?,Dj Festa ,"Jun 9, 2011 ", 6:42 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"I really think that Matri is a quality player and deserves to play in bianconero next season. That being said, I do not like the idea of cutting ties w 3 youth products with potential. Of course, having potential is never a sure thing, but I would much rather have doled out the extra in cash than giving up rights of players.",dweb ,"Jun 9, 2011 ", 6:46 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"I like Matri, don't love him, but do like him. He has the ability to play for an ECL contending side so I'm happy to see that he'll be staying. Having said that, he will need plenty of talent and service around him. Let's face it, if we want qualify next year it won't be because Matri is better than Ibrahim, Eto'o, and Cavani; we will have to seek an advantage elsewhere.",FrancescoJuve ,"Jun 9, 2011 ", 6:44 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"I prefer Melo. I don't want a swap MELO DIARRA, but if we can invest the same amount of money we wanted to spend on INLER and get Diarra I would be happy. He is still young.",Dj Festa ,"Jun 9, 2011 ", 6:47 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Pasquato+Marrone+Immobile=5,5 million?

This better be the sum of all 3 players' 50% of rights because if they are all being sent to Sardegna in full then:

http://www.youtube.com/watch?v…

If all 3 co-ownerships then good move, Cyclops.",jorid22 ,"Jun 9, 2011 ", 7:07 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Maybe we are just given away only half of the rights of the players. In that way, they would gain experience, and if we want them back in the future we can play the envelope's game. Lets wait to see the final details of the transation.",Dj Festa ,"Jun 9, 2011 ", 6:52 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Word, in fact he is a about three years younger than Melo who himself is relatively young for his position.",FrancescoJuve ,"Jun 9, 2011 ", 7:20 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Google chrome translate: Immobile, Marrone, Pasquato = Real Estate, Brown, & Easter",AlaskaJuventino ,"Jun 9, 2011 ", 7:27 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"What Conte needs to say to Melo as he empties out his locker in the locker room at Vinovo while throwing his bags towards the door:

http://www.youtube.com/watch?v…

Some of our players are greater media whores than Charlie Sheen AND Lil B combined.",jorid22 ,"Jun 9, 2011 ", 7:25 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"if he plays an average of about 70 mins a game, then yes I do..",Juve1 ,"Jun 9, 2011 ", 8:28 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"he was an ok part on a very mediocre team is all im saying – i wouldnt blame the team on this one in any way, I think he played his way out of the transfer to Juve. yes, at some point he did seem worth it to spend some dough on him (and you knew Juve never would have paid the full 16 mill), but he played his way out of here. If its true juventus only offered 6 million, then that speaks volumes of what management thinks of him. and i dont think they're out of line for thinking like that.",Juve1 ,"Jun 9, 2011 ", 8:25 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,It not something personal against Aquilani I think. Juve1 just loves Pirlo way too much ;),Dj Festa ,"Jun 9, 2011 ", 8:10 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"its true, I do love pirlo… how can you not? he's fantastic.",Juve1 ,"Jun 9, 2011 ", 8:20 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"I do like him a lot, but I love Del Piero. I am very happy we got Pirlo for free instead of paying 15+million for Aquaman. Like Jorid mentioned if we got Aquillani too for less than 8 million I will be happy and pretty satisfied.",Dj Festa ,"Jun 9, 2011 ", 8:29 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"hey, where in TO are you?",JianGuan ,"Jun 9, 2011 ", 8:24 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"i do love pirlo, he is the davinci of italian football.",Juve1 ,"Jun 9, 2011 ", 8:19 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Marrone I think he is gone in the Matriii deal,Dj Festa ,"Jun 9, 2011 ", 7:59 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Has anyone seen Aaron??? I bet he is monitoring the blog, waiting until we get to 999 comments to upload a new post.",JoseR ,"Jun 9, 2011 ", 7:54 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Then we boycot the new post ;),Robee ,"Jun 9, 2011 ", 8:00 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,If they want to sell all the players in full they should go check Adam's article and see what happened to Cassani and Balzaretti.,JoseR ,"Jun 9, 2011 ", 7:45 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Hmm, hard to judge, but paying 5,5 mil for 3 talents is peanuts, even for Cagliari… It just HAS TO BE co-ownership. Even then it's a solid deal for them because there's a good deal at least one of them breaks through (at medium level) and gains them a few mil… I'd day win-win IF we're not completely selling them that is.",Robee ,"Jun 9, 2011 ", 7:35 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Have in mind who is passing the ball to Etoo and Ibrahimovic. Nagatomo, Maicon, Abate, Zambrota vs. Grosso and Motta. Etoo and Ibra have won plenty in their careers, something Matri has yet to do. They also have played for teams that were well setup to exploit their abilities. Let's give our machine gun a chance to express himself with Pirlo, PDC, Ziegler, and hopefully Cassani or Leichsteiner on the field.",JoseR ,"Jun 9, 2011 ", 8:36 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Not because he's better, because he's more prolific. 19 goals out of open play (no penalties), only Cavani (21) and Di Natale (23) do better. And the collection of Di Natale also consists of some free kicks…

Who Eto'o ? Who Ibrahimovich ? Do not underestimate our Machine Gun…",Robee ,"Jun 9, 2011 ", 7:48 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,At this point I couldn't care less if he was 45 years old. As long as the quality and the performances are there…,Robee ,"Jun 9, 2011 ", 7:41 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"we never would have gotten aquilani for 8 or 10 mill, the liverpool fans woulda had a field day on their management.. they'll sell him somewhere else im guessing for about 10 mill.. teams will figure that if Juve is only offering 6, then they'll wonder whats up with him and be skeptical.. no one is paying 16 mill I can tell you that. i love delpiero too bro, for me he is still one of the classiest athletes on the face of the planet.",Juve1 ,"Jun 9, 2011 ", 8:46 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"chivoloco:disqus Robee:disqus
I'm a little confused by the disagreement from the both of you. As I said, I am happy to have Matri with the team and think he will have a great season provided he gets good service. He, however, does not provide any advantage (in fact the opposite) when juxtaposed with the top scorers from the other ECL contenders in Serie A. To think otherwise is delusional. Juve for life and I may overrate our players (cough Seba cough), but I have to call insanity on you to compare Matri to Ibra, Cavani, Eto'o.",FrancescoJuve ,"Jun 9, 2011 ", 8:55 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"i dont if anyone has already brought this up about lichtstiener: ''We have been informed that an agreement has been reached between the Bianconeri and Lazio,"" Federico Pastorello told Gazzetta dello Sport. ""We wait to be called and put pen to paper in order for Stephan to achieve his dream.''
thanks goal.com",Leo ,"Jun 9, 2011 ", 9:20 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"too many comments, I have already lost my line of thoughts. The true purpose of the comment is get us one step closer to 1000!!!!!!!!!!!!!",JianGuan ,"Jun 9, 2011 ", 9:11 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Hands down, Ever Banega is my favorite player",JianGuan ,"Jun 9, 2011 ", 9:03 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"100m transfer kitty, post your line-ups!

buffon
lichtsteiner – hummels – chiellini – ziegler
diarra – marchisio
sanchez – pastore – hazard
matri",1000post_get ,"Jun 9, 2011 ", 9:27 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Hungarian winger Balazs Dzsudzsak is set to finalize tomorrow his move from debt-ridden PSV Eindhoven to Anzhi Makhachkala, the Russian Premier League club recently bought by Russian billionaire Suleiman Kerimov.

The fee is believed to be around 14,5 million Euros.

http://knowyourmeme.com/system…
http://knowyourmeme.com/system…
http://knowyourmeme.com/system…
http://knowyourmeme.com/system…
http://knowyourmeme.com/system…",jorid22 ,"Jun 9, 2011 ", 9:36 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,I love Juventus,Rdj8 ,"Jun 9, 2011 ", 10:21 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"it's not about money, it's just that everyone wants to play for anzhi makhachkala. there he can win the champions league!",1000post_get ,"Jun 9, 2011 ", 9:43 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Hahahaha seriously what the fuck is this team,1000posts ,"Jun 9, 2011 ", 9:47 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,http://cache.gawkerassets.com/…,jorid22 ,"Jun 9, 2011 ", 9:46 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,that news bummed me out… i was really hoping that he'd find his way to turin. does anyone really know who conte wants for the left side?,Bort ,"Jun 9, 2011 ", 9:40 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"btw, who's gonna make the 1000th post?",Bort ,"Jun 9, 2011 ", 9:41 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,CRonaldo and any Serie B squad,FrancescoJuve ,"Jun 9, 2011 ", 9:48 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"9/10.

I raged.",jorid22 ,"Jun 9, 2011 ", 9:44 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,#995,Rinaldo2882 ,"Jun 9, 2011 ", 10:30 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,OMG I'M SO PUMPED!111ONE,Rinaldo2882 ,"Jun 9, 2011 ", 10:29 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,I hate Inter,Rdj8 ,"Jun 9, 2011 ", 10:21 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,What a coincidence. I love Juve too! Forza Juve!,Comrade ,"Jun 9, 2011 ", 10:30 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Holy turd.. 7 fucking million? I would have gone too..,Comrade ,"Jun 9, 2011 ", 10:30 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Matatatatatatatatatatriiiiiiiiiiii!!!!!!!!!,Comrade ,"Jun 9, 2011 ", 10:32 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,What the..?,Rinaldo2882 ,"Jun 9, 2011 ", 10:35 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"ME, MOTHAFUCKAS!!!111",Rinaldo2882 ,"Jun 9, 2011 ", 10:36 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"We have crossed the 1000 mark.

Next target: 9001 comments",Comrade ,"Jun 9, 2011 ", 10:41 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"bwahahaha.. I assume you are confused by sudden jump in comments. I was the culprit!

It is done. We have crossed 1k mark.

Next target: 9001 comments.",Comrade ,"Jun 9, 2011 ", 10:38 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"I am a die heart Juventus fan. I spend many hours everyday reading these posts, watching highlights and in general following Juventus. I cant wait to see Pirlo in a Juventus jersey. Krasic will benefit the most from a true register pulling the strings. I wake up every morning wondering if i will see the headline official official. Matri is still young and a small gamble. He too will benefit from Pirlo . It should be an interesting next few months and i hope Juventus brings in some big talent. Forza Juventus!!!",Marco ,"Jun 9, 2011 ", 10:45 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,OMG! I didn;t think it was possible for us to reach 1000 comments!,runekai250 ,"Jun 9, 2011 ", 11:18 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"In the new Coca-Cola commercial for the Mexican national team one of the guys is wearing a fake red and white jersey with a sideways Juventus badge on it. I tried to find a video on youtube but couldn't, has anyone else seen this?",W ,"Jun 9, 2011 ", 11:24 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,It's over 9000 !!!,Vialli ,"Jun 9, 2011 ", 11:56 PM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"In a week man.. not too shabby, eh? it will tale merda an year or so to make 1k comments..",Comrade ,"Jun 10, 2011 ", 12:14 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,srd i'm teh 1kth commrnter….,Comrade ,"Jun 10, 2011 ", 12:17 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Wow… I mean, wow… 1000 comments in a few days and still growing. We really need weekly football to keep us entertained.",pablouv ,"Jun 10, 2011 ", 12:55 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Strepitoza parata di Storariiiii!!! super marcooo storariiiiiiiiiiiiiiiiiiiiiiiii I really love the guy and IMO he was better than Buffon this season…. he was consistent and reliable….,Ian22 ,"Jun 10, 2011 ", 12:45 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,I know! I'd like to believe I got the 1000th comment though.,Rinaldo2882 ,"Jun 10, 2011 ", 1:11 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Dallas Mavs…. kicking some butt. AM LOVING IT!,wali_100 ,"Jun 10, 2011 ", 1:37 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"wow, 1000+ comments already!!
Aaron, we desperate for a new blogpost!!",khaniv13 ,"Jun 10, 2011 ", 1:22 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Awesome. 1000+ posts in a week. I hope one day the blog will become popular enough to warrant creating subforums. For instance, FantacalcioJuve, PlayerOfTheWeek, Who's your starting eleven?, memorable moments in Juve history, and a host of other better ideas that I can't think of at the moment. Each post Aaron and John are so kind to give us generates a topic to discuss, but we all post on the most recent entry regardless of its original title. Just some thoughts on how we can expand our burgeoning Juve community…

Or we could just like meet and travel city to city and fight in basements and backrooms ala Fight Club and inexplicably watch as our numbers grow despite our first rule being “Don't talk about JuveOffside”…",FrancescoJuve ,"Jun 10, 2011 ", 1:14 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"To me Miami Heat = Real madrid. I hate them Big time.
Dirk Nowitzke… a World Class player. JT, JK… Tyson chandler….I want these guys to be world Champions!",wali_100 ,"Jun 10, 2011 ", 2:06 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,1000+ comments… get innnnnnnnnn :D,Somnath_Sengupta ,"Jun 10, 2011 ", 2:02 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Hey guys, want to hear a joke?

“LeBrick James has about as much clutch in him as an automatic transmission vehicle!”

Wait, let me tell you another one!

“I saw Lebron before the game and I asked for $1. He gave me $.75 I said where's the rest? He replied i don't have a 4th quarter…”

http://img88.imageshack.us/img…",jorid22 ,"Jun 10, 2011 ", 1:55 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Terry shot was absolutely in his eye, and that absolutely made my day….",FrancescoJuve ,"Jun 10, 2011 ", 2:00 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"That is exactly why I have started to create a new set of forums here:
http://lavecchiasignora.net/ph…
http://lavecchiasignora.net/
So many threads on here which are brilliant in terms of debate and exchanges between supporters, get lost too far down the page to receive the attention they deserve. So…my plan is to offer a place for discussions to stay put, be easy to connect with, and focus on the individual parts of supporting Juventus that we all have an interest in discussing. Players, managers, youth team etc…if anyone would like to help me with the site or forums, PLEASE send word. I want to create a friendly, respectful atmosphere, like on here.",thegutterpoet ,"Jun 10, 2011 ", 2:12 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,We definitely need a Z3bina fans sub forum…,Somnath_Sengupta ,"Jun 10, 2011 ", 2:02 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"I hope Marotta has followed Xherdan Shaqiri and has at least given buying him for the LW position a thought among Bastos and other names (even though I wanna say the deal for Michel is done and will be made official within a couple of weeks at the most).

Rumors that Man Utd are seriously interested in him and that he'd leave Basel for ~10 million going around.

Very talented, a great shooter and since we're trying to turn into Little Switzerland…",jorid22 ,"Jun 10, 2011 ", 2:22 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"i forgot to add…to anyone eager to help, send word to thegutterpoet@live.com.
and by help, I mean not just potentially organizing, editing, administering the forums, but also, supplying editorials, opinion pieces, poll suggestions…it looks awful presently, but I am slowly adding content, and will strive to get more done over the coming three day long weekend.",thegutterpoet ,"Jun 10, 2011 ", 2:21 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Im sorry but i support the heats.! Cause they got dwayne wade! I dun care if he is filled with crappy teammates next time. Wade FTW!,runekai250 ,"Jun 10, 2011 ", 2:43 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Just signed up.,jorid22 ,"Jun 10, 2011 ", 2:36 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Cheers Jorid, and runekai…please keep checking back, spread the word and make a few posts. I will appreciate the support, as well as any suggestions for improvement. I love this blog but hate the only other juve forum I know of. Hence…the new forum. As Admin, it will be easy for me to keep out the swine…!",thegutterpoet ,"Jun 10, 2011 ", 3:04 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,same here. Seems interesting :D,runekai250 ,"Jun 10, 2011 ", 2:46 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"i don't want bastos, not worth it. Better left wingers out there for 15-20 mil",Sampath ,"Jun 10, 2011 ", 3:21 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,money seeking bastard,Sampath ,"Jun 10, 2011 ", 3:23 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"So for those who wanted Dzsudzsák from Psv Eindhoven I have Bad news. It looks like he being sold to a Russian team called Anzhi. The price is the transfer is 14.5Million.

This tells us that Bastos will be ours. Just waiting for the passport to be oficialmente oficial.",Dj Festa ,"Jun 10, 2011 ", 3:40 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,He is mad… WHY RUSSIA! I mean like seriously!,runekai250 ,"Jun 10, 2011 ", 3:46 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Let's go Heats. Ohh man! next game will be at home. I think we are better team than Dallas. But we are lossing focus at the end of the games.,Dj Festa ,"Jun 10, 2011 ", 3:42 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Any other blogger or supporter in every corner of theoffside should envy us for this 1000+ comments. Yay! We've done our part. Let's wait for our player to deliver the same kind of powerful-collective-beautiful-act on the pitch!,Djindan ,"Jun 10, 2011 ", 4:04 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"PSV needs the money, and he knows that he can still developing in that league, and if he does well some big club will pick him up.",Dj Festa ,"Jun 10, 2011 ", 4:09 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,I mean… why not just come to a big club immediately? Like Juve or Liverpool?,runekai250 ,"Jun 10, 2011 ", 4:10 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,Slowly.. It takes time. for a forum to grow!,runekai250 ,"Jun 10, 2011 ", 4:13 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Because neither can or will offer an unproven talent (the dutch league is hardly a standard setter) a 7m/year contract, end of story.",JoseR ,"Jun 10, 2011 ", 4:14 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"LeBron James came alive in the fourth quarter again and mesmerized with the following:

11:41: LeBron James defensive rebound
11:07: LeBron James defensive rebound
9:45: LeBron James misses 9-foot two point shot
8:45: LeBron James misses 22-foot jumper
8:17: LeBron James makes slam dunk (Dwyane Wade assists)
7:26: LeBron James bad pass (Tyson Chandler steal)
6:47: LeBron James defensive rebound
6:45: LeBron James bad pass
6:05: LeBron James misses 22-foot jumper
2:39: LeBron James shooting foul (Tyson Chandler draws the foul)
1:19: LeBron James defensive rebound

At least he made the slam dunk.",jorid22 ,"Jun 10, 2011 ", 4:18 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Further proof that Germany are successful in developing their young players:
http://www.youtube.com/watch?v…

Successful Germany are successful!! (Source: Marco Pantanella)",dwicarta ,"Jun 10, 2011 ", 4:23 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"And Pippen said that LeBron was/could be better than Mike.

http://www.providencephoenix.c…",dwicarta ,"Jun 10, 2011 ", 4:35 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,http://www.zizoufans.com/2011/…,mike ,"Jun 10, 2011 ", 5:50 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"From 24 May 2011 until today, the merda, the shamelessly self-proclaimed “best supported club” in Italy, got 370 comments from seven posts.

Our beloved Bianconeri, the the facto best supported? 2400+ comments from four posts!! And counting!!

The level of the merda's delusion knows no boundaries LOL.",dwicarta ,"Jun 10, 2011 ", 5:34 AM,
"VotD: The New Boss, Same As the Old Boss",The Offside Juventus,"Jun 2, 2011, 6:52pm PDT",,"Boy, you're a chatty bunch! Over 1000 comments already. <3",Blanda_Amania ,"Jun 10, 2011 ", 5:28 AM,
