Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Beautiful Claudio and Carlitos, Seba you NEED TO FINISH",Tre Stelline ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",polpo,,skippyjuventino ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,PAUL POGBAAAAA!!!!!!,Refly ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",POGBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Zenpath ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"scrappy goal, but goal nonetheless. Paul!",hant00 ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",POLPOOOOOOOOOOOOOOOOOOOOOOOOO,,Tre Stelline ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Pogba Pogba Pogba,Juve 10 ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,POGBA!!! Boom!,Chris Savage ,"Sep 29, 2013 ", 4:47 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",pogbammmmm,,skippyjuventino ,"Sep 29, 2013 ", 4:48 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Scrappy goal…but we will take it. These days we will take anything. Thankfully we did not go behind first in this game,Tarun D ,"Sep 29, 2013 ", 4:48 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Poggol!!!!!! Good reflex Pogba!!! Forza Juve!,JRurouny ,"Sep 29, 2013 ", 4:48 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT","Did Ray Hudson just call Pogba ""the Method Man""?",,Mane Land Jeff ,"Sep 29, 2013 ", 4:48 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,How nice is it to score first,Chris Savage ,"Sep 29, 2013 ", 4:48 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Tevez offside….,Zenpath ,"Sep 29, 2013 ", 4:49 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Tevez off the traversa in a headlock, he was being choked out, that is strength",Tre Stelline ,"Sep 29, 2013 ", 4:49 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Granata haven’t scored since 2002, that is unbelievable",Tre Stelline ,"Sep 29, 2013 ", 4:50 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Yeah keep that going, could do with a clean sheet",Zenpath ,"Sep 29, 2013 ", 4:51 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"If there is absolutely no intent to cross why does Asamoah take it to the far left? And anyways, whom will he cross to…Goivinco!",Tarun D ,"Sep 29, 2013 ", 4:52 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Yellow cards galore,Zenpath ,"Sep 29, 2013 ", 4:53 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Torino are a pretty rough side! We are just retaliating,Tarun D ,"Sep 29, 2013 ", 4:54 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",another yellow,,skippyjuventino ,"Sep 29, 2013 ", 4:53 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Stupid Marchisio, why do that in that part of the ground?",Zenpath ,"Sep 29, 2013 ", 4:57 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,That was stupid. He was on a yellow.,Refly ,"Sep 29, 2013 ", 5:01 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",too easy to defend against gio,,skippyjuventino ,"Sep 29, 2013 ", 5:00 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Is it just me or when we are in possession, Pogba moves higher up the pitch than both Marchisio and Vidal.",JRob ,"Sep 29, 2013 ", 5:01 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"yup noticed that too, especially in the second half",Zenpath ,"Sep 29, 2013 ", 5:02 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Fir a while, Vidal dropped back to the center Marchisio moved to Vidals space in the right and Pogba went back in the left skot. They have played much better.
This game proves that we lose alot without Pirlo.",gaetano1 ,"Sep 29, 2013 ", 5:09 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,still insistent with lobbed crosses. why?,hant00 ,"Sep 29, 2013 ", 5:02 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,to practice for when Llorente is on the field.,JRob ,"Sep 29, 2013 ", 5:03 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,I think Conte will bring on Peluso for Asamoah,Tarun D ,"Sep 29, 2013 ", 5:02 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Omg!!!!,JRurouny ,"Sep 29, 2013 ", 5:02 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"whoa, was that a punch?",hant00 ,"Sep 29, 2013 ", 5:04 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,That’s how I saw it,Chris Savage ,"Sep 29, 2013 ", 5:04 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"I think, Vidal playing the deepest of the midfielders in the second half, interesting",Zenpath ,"Sep 29, 2013 ", 5:05 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,and more central as well,MatteoX ,"Sep 29, 2013 ", 5:05 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Vidal and Pogba switched position.,Refly ,"Sep 29, 2013 ", 5:05 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"pogba’s floating, you see him equally on the left and right…him and marchisio are inter changing",MatteoX ,"Sep 29, 2013 ", 5:07 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Nope. He is on the right mostly. They do switch positions sometimes.,Refly ,"Sep 29, 2013 ", 5:08 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",padoin,,skippyjuventino ,"Sep 29, 2013 ", 5:05 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"hello, Padoin
what’s the tally between him and Llorente in playing minutes now?",hant00 ,"Sep 29, 2013 ", 5:05 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Padoin going in. This is an easy win.,Refly ,"Sep 29, 2013 ", 5:05 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Conte read my mind, Padoin for Tevez!",JRob ,"Sep 29, 2013 ", 5:05 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Big game midweek, bring the hack on and let one of the main men rest",Zenpath ,"Sep 29, 2013 ", 5:06 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT","Asamoah doing the blind squirrel thing, finding his nut with Tevez",,Mane Land Jeff ,"Sep 29, 2013 ", 5:06 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"nope, Asamoah",hant00 ,"Sep 29, 2013 ", 5:07 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Can we please just sub off Giovinco?,Il Principino ,"Sep 29, 2013 ", 5:07 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,That’s a good change…though would have liked to see Peluso instead. Its just not Asamoah’s day today. He is still a good player,Tarun D ,"Sep 29, 2013 ", 5:07 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Tevez is an animal! Love that guy,gaetano1 ,"Sep 29, 2013 ", 5:10 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Mirko,Zenpath ,"Sep 29, 2013 ", 5:10 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"take tevez off, please",Zenpath ,"Sep 29, 2013 ", 5:10 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,damn,Zenpath ,"Sep 29, 2013 ", 5:11 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Cant believe what I see, Toro are giving Juve a pressure, crappy game this.",Linez ,"Sep 29, 2013 ", 5:10 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Vucinic. as a late(-ish) sub. dis gun b gud..,hant00 ,"Sep 29, 2013 ", 5:10 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",here comes vucinic,,skippyjuventino ,"Sep 29, 2013 ", 5:10 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",Bravo vucinic coming in,,gaetano1 ,"Sep 29, 2013 ", 5:11 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,looks like we are playing a 4-4-2??,MatteoX ,"Sep 29, 2013 ", 5:11 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT","Keep your pants on, Mirko",,Mane Land Jeff ,"Sep 29, 2013 ", 5:11 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"but by all means, please lose your head and kick the ball away in anger",Zenpath ,"Sep 29, 2013 ", 5:12 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Are we playing 4-3-3?,Refly ,"Sep 29, 2013 ", 5:12 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Solid dive Cerci,Zenpath ,"Sep 29, 2013 ", 5:13 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",Exactly what I thought,Replay didn’t change my mind,Mane Land Jeff ,"Sep 29, 2013 ", 5:14 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Vucinic playing on the left?,Il Principino ,"Sep 29, 2013 ", 5:15 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Ooff.. so close, Vooch..",Refly ,"Sep 29, 2013 ", 5:17 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Lol Tevez,Linez ,"Sep 29, 2013 ", 5:18 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Immobile, so stinky",Zenpath ,"Sep 29, 2013 ", 5:18 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",i cant watch,,skippyjuventino ,"Sep 29, 2013 ", 5:21 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,fuck this is scary,Zenpath ,"Sep 29, 2013 ", 5:22 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Shiiiiit! Scary shit!,Linez ,"Sep 29, 2013 ", 5:26 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Another shite performance, another 3 points",Zenpath ,"Sep 29, 2013 ", 5:27 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Phew!!!,Tarun D ,"Sep 29, 2013 ", 5:27 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Scary last few minutes but I’ll take it,Chris Savage ,"Sep 29, 2013 ", 5:27 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,These last few games reminds me of Capello’s Juve.,Refly ,"Sep 29, 2013 ", 5:27 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,thinking exactly this,Zenpath ,"Sep 29, 2013 ", 5:30 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,"Solid wins by a small margin, no spectacular performance. It really is like Capello.",Il Principino ,"Sep 29, 2013 ", 5:31 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",does it means...,We will win Serie A and suck in UCL this season?,Linez ,"Sep 29, 2013 ", 5:32 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Toro can be proud of their performance.,Linez ,"Sep 29, 2013 ", 5:28 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Clean sheet.,JRob ,"Sep 29, 2013 ", 5:29 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT","yeah, rare stuff that.",,Linez ,"Sep 29, 2013 ", 5:29 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,Buffon approved.,Danny Penza ,"Sep 29, 2013 ", 5:52 AM,
Game Time Thread: Juventus vs. Torino,Danny Penza,"Sep 29, 2013, 2:00am PDT",,next: felipe melo,hant00 ,"Sep 29, 2013 ", 5:29 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"So far I’ve seen Llorente, Vucinic and now Giovinco tipped to start alongside Tevez…Apparently Vucinic has been carrying a small injury since Intl week, which is when his performance started to dip.",cugino1897 ,"Sep 28, 2013 ", 9:27 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"This is by far my favorite game of the whole season, better then the Milan teams and such passion and respect that both teams portray during the 90 minutes. I wonder how Marchisio feels every time he steps out to defend Juve’s colors.
I take it streamhunter will broadcast the match? It will be the only way I can watch it that early in the morning.",JRurouny ,"Sep 28, 2013 ", 9:36 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"I also prefer the “city” derby to the others like Juve-Torino, Lazio-Roma and Genoa-Samp for example. Derby d’Italia is a big game and all but doesn’t really have “feeling” of a derby to me.",cugino1897 ,"Sep 28, 2013 ", 9:55 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"I would recommend you to download AceStream, I’ve discovered it recently and it’s the best one because the streams are in HD
After that just go to http://www.wiziwig.tv/competition.php?discipline=football&part=sports , get the URL for the game and fill it in!",alttin ,"Sep 28, 2013 ", 11:30 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"There are usually 3 downsides to this. First, you need pretty good connection, then, those streams of Juve games are mostly in Russian (it doesn’t bother me), and lastly those games are usually a few minutes behind",Szymon Kowalewski ,"Sep 28, 2013 ", 11:53 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"True, but IMO, the upside of having a quality HD stream far surpasses those points.",MatteoX ,"Sep 28, 2013 ", 12:30 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"Yup I agree. I think I might have been the first person (from frequent posters) to advertise those russian links ;)
They also stream through sopcast.",Szymon Kowalewski ,"Sep 28, 2013 ", 1:37 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"Well FWIW, you are the one who actually provided me with the sopcast links, so I owe you a great deal of thanks for that!",MatteoX ,"Sep 28, 2013 ", 1:50 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"I don’t see Pogba as Pirlo’s successor he’s more like Zidane than Pirlo and he’s flourishing a lot more in an advance position where he can create an dictate play. This game is big but it doesn’t hold the same weight as the Derby D’Italia, Milan or Rome derby or us vs Napoli, Milan or Fiorentina. It’s too lopsided it’s like the Lakers vs Clippers before CP3 when Kobe and Phil Jackson was winning championships.",Juve 10 ,"Sep 28, 2013 ", 12:07 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",My starting 11 if I were Conte,"Buffon
Bonucci-Ogbonna-Chiellini
Isla – Vidal – Pogba – Marchisio – PDC/Peluso
Giovinco – Llorente/Quagliarella
Personally, I think we need to rest Barza, Tevez, ’Steiner, & Asa for the UCL game",MatteoX ,"Sep 28, 2013 ", 12:32 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,Why so early. I am going to have to go to bed at 7 tonight.,JRob ,"Sep 28, 2013 ", 12:47 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,What time will it be for your zone? (5.30 AM for me).,mantas ,"Sep 28, 2013 ", 12:52 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,Are you actually watching it that early? I know as a juve fan you would but man will it early.,JRurouny ,"Sep 28, 2013 ", 1:00 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,Can’t catch it live. Got sunday morning road cycling.,mantas ,"Sep 28, 2013 ", 2:29 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,3:30 AM,JRob ,"Sep 28, 2013 ", 1:08 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,I respect you.,mantas ,"Sep 28, 2013 ", 2:28 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,Yeah I don’t like those lunchtime games either.,Szymon Kowalewski ,"Sep 28, 2013 ", 1:38 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",8:30 PM down under!,WHOOP!,CRASHY ,"Sep 28, 2013 ", 5:41 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,How good is that for us! It’s been tough getting up to watch a 4.45AM kick-off most weeks.,Chris Savage ,"Sep 28, 2013 ", 7:32 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,very tough,Zenpath ,"Sep 28, 2013 ", 8:23 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,I hate you.,Danny Penza ,"Sep 29, 2013 ", 12:39 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,Madrid can be beaten.,MatteoX ,"Sep 28, 2013 ", 1:50 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,They’re looking very subdued in attack and shaky at the back.,mantas ,"Sep 28, 2013 ", 2:24 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"http://www.football-italia.net/24751/simeone-how-beat-chelsea
Simeone revealed how he beat Chelsea in last seasons SuperCup.
Near the end he said; “Juventus can do the same, even if COnte doesn’t need my advice”
I’m sure he’s given Conte a few ideas after their terrific result last night",Arks ,"Sep 28, 2013 ", 10:20 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",He was an asshole as a player,"But man, he’s a very good coach!",JDAngkasa ,"Sep 29, 2013 ", 1:52 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,"Start all the Turin boys, Conte",Zenpath ,"Sep 28, 2013 ", 4:24 PM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",oboy make we arrange these boys keep one place. onto the next one,,El Apache ,"Sep 29, 2013 ", 12:35 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,What?,Danny Penza ,"Sep 29, 2013 ", 12:38 AM,
Juventus vs. Torino Preview: Round 6 — Hello to an old friend,Danny Penza,"Sep 28, 2013, 7:30am PDT",,wat?,Zenpath ,"Sep 29, 2013 ", 12:40 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",I dunno about ya'll,"but we used to hit the ground running, especially in the first few games, even if we finished 7th at ultima giornata.
It looked the part against Lazio on the super, but then something happened, I dunno. International break maybe? the second Lazio game was kind of okay, but other than that Juve been mediocre, and that’s putting it mildly.
Pick up the slack asap I say, before we get caught up in the real shit with our pants down.",amirnyc ,"Sep 27, 2013 ", 1:13 PM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT","Caught with our ""pants down""?",Too late…,MatteoX ,"Sep 27, 2013 ", 2:41 PM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"Ahh Vucinic I remember that goal, mostly due to the celebration rather then the goal itself.
Focusing on the Derby of turin it will be interesting to see Ogbona defend agaisnt his former club and how the fans will receive him, thats worth getting up early for me.
As for Juventus I believe the busy schedule may be catching up but with the return of Marchisio and partial return of Barzagli I am optimistic. Speaking of comebacks am I the only one that wishes to see Pepe bring his motivation to the pitch? That positive energy is what is needed in our starting eleven to focus on the objective which is winning our matches.",JRurouny ,"Sep 27, 2013 ", 8:26 PM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,We’ve been conceding some pretty dumb goals lately. 1 clean sheet in 6 games doesnt cut it.,Lak. ,"Sep 27, 2013 ", 11:28 PM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"110% agree. In my opinion we have the best defense Italy has to offer in Buffon, Chiellini, Barzagli, Bonucci and Ogbonna yet every time we’re defending a corner or I see a fast counter against us I’m really nervous.",Chris Savage ,"Sep 28, 2013 ", 1:08 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"In that Istanbul derby, who’s fans were rioting? WTF happened? I saw the replay of Melo’s red, but how did that warrant a riot?",Will. ,"Sep 28, 2013 ", 1:40 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"It seems that Besiktas fans caused the riot. Melo has some blame though as he took off his shirt and waved it at the Besiktas supporters who were verbally abusing him as he left the field after being sent off.
Crazy stuff though and we have to travel there.",Wondermaker ,"Sep 28, 2013 ", 2:02 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,Mata on Chelsea’s bench again,Tre Stelline ,"Sep 28, 2013 ", 5:19 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",Random thought of the day:,What about Cerci as right winger for a 4-3-3?,Il Principino ,"Sep 28, 2013 ", 5:45 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"What about Mirko/Seba/Tevez as a right winger for a 4-3-3?
There’s no lack of options, it’s just Conte’s unwillingness to actually play a 4-3-3",Zenpath ,"Sep 28, 2013 ", 6:15 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"Well said, if he really wanted to be more tactically flexible the options are there",alttin ,"Sep 28, 2013 ", 6:53 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"I’m curious why Conte won’t try something else, is it 5-3-2 allows for our best 11 to be on the field? Is Conte just a stubborn bastard who is set in his ways? Both, or something else?
Don’t get me wrong this formation has served us very well over the last couple years, it’s just that I’m often hearing other managers saying they will be switching to the same to match us/crowd the midfield.
What happens if say Torino come out and are set up for 5-3-2 and Conte busts out a 4-3-3!? Surely this would have to mess with the other teams preparation and game plan.",Chris Savage ,"Sep 28, 2013 ", 6:54 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"stubborn bastard all the way
What happens if say Torino come out and are set up for 5-3-2 and Conte busts out a 4-3-3!? Surely this would have to mess with the other teams preparation and game plan.
lol, if only",Zenpath ,"Sep 28, 2013 ", 7:11 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",I agree with you on Conte's unwillingness to employ 433,"But I believe I read somewhere that Tevez doesn’t like to play wide. Besides, Tevez as well as Gio and Mirko, are right footed, so to play them on the right side will only limit their goalscoring exploits.
Cerci is awesome btw.",Linez ,"Sep 28, 2013 ", 6:58 AM,
"Juventus link dump: Pre-weekend, pre-Turin derby edition",Danny Penza,"Sep 27, 2013, 8:00am PDT",,"I agree, I too would rather have a left footer on the right if we play a 4-3-3 and would welcome Cerci if we were to move in that direction.
But a shift would be quite easy with the options we have right now too. If memory serves me correctly, it was exactly this fixture, last season where we last played a 4-3-3 with Seba on the right flank, Giach on the left and Mirko in the center. It was one of Seba’s better games of the season and he was really effective from the right flank (had an assist and goal from memory). But despite this, we never got to see the 4-3-3 in action again.",Zenpath ,"Sep 28, 2013 ", 7:10 AM,
