Article Title,Article Author,Article Publish Date,Comment Title,Comment Body,Comment Poster,Comment Date,Comment Time,Comment Recs
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,i think Conte made some mess with our play a bit,jiji_pl ,"Mar 17, 2012 ", 2:09 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,at least we play better away game than home.,mabz ,"Mar 17, 2012 ", 2:11 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,BON PIRLOO,mabz ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,PIRLOOOOOOOOOooo,cugino1897 ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",PIRLO!!!!!!!!!!!!!!!!!!!!!,,evee ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",hahahahahaha pirlooooooooooooo,gooooooooooooollllllllllllllllllllllllllllllllllllllllllllllllllllll,juvealways ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Vuc with the assists today…,cugino1897 ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"i do not like the man, but this was a very good performance from vuci, no way to deny that",juvealways ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"Yeah, I wish he always played like this…",cugino1897 ,"Mar 17, 2012 ", 2:16 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",PIRLOOOOOOOOOOOOOOOO,,kazeboy ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Good God we have destroyed them.,Shake Appeal ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,RETEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,Danny Penza ,"Mar 17, 2012 ", 2:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Another assist by Vuc.,JDAngkasa ,"Mar 17, 2012 ", 2:15 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"and another assist from vooch!
3 assists, one goal = MOM??",mabz ,"Mar 17, 2012 ", 2:15 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",indubitably,,hant00 ,"Mar 17, 2012 ", 2:15 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",padoin when we're 4 ahead?,wtf?,juvealways ,"Mar 17, 2012 ", 2:15 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,forget that.. seems like borielol is coming on too.. :(,bkn ,"Mar 17, 2012 ", 2:16 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Maybe he wants to rest Vidal? But Padoin… =/,cugino1897 ,"Mar 17, 2012 ", 2:17 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Fuck haha he just scored.,cugino1897 ,"Mar 17, 2012 ", 2:19 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT","why, he scores!",,hant00 ,"Mar 17, 2012 ", 2:19 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",lol,one can’t argue with that :P,juvealways ,"Mar 17, 2012 ", 2:20 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",this is wonderful stuff reallyyyyyyy,LOVING IT!,Chuks A. ,"Mar 17, 2012 ", 2:15 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,now ADP for Pepe and a fk goal!,Szymon Kowalewski ,"Mar 17, 2012 ", 2:15 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"give adp a chance for god’s sake! if he won’t play now, when will he get to play? bah",juvealways ,"Mar 17, 2012 ", 2:17 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,seriously… only time he throws him on is 10 mins from time when we’re in a stalemate and hope he comes up with something extraterrestrial… dampened a good mood by bringing on borrielol instead..,bkn ,"Mar 17, 2012 ", 2:19 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",dammit Mister..,Y U ruin our mood with BorrielLOL?,hant00 ,"Mar 17, 2012 ", 2:17 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",i told u pirlo was the best hes the reason this season is going like this him and conte pure genius,,skippyjuventino ,"Mar 17, 2012 ", 2:17 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Not a single one of us disagrees.,JDAngkasa ,"Mar 17, 2012 ", 2:18 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,lol did any of us ever doubt pirlo’s quality?,juvealways ,"Mar 17, 2012 ", 2:18 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",5! Padoin! LOL,,juvealways ,"Mar 17, 2012 ", 2:19 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",and 6! for BorrieLOL may be!,,mabz ,"Mar 17, 2012 ", 2:19 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",lol the way this is going,i wouldn’t be surprised,juvealways ,"Mar 17, 2012 ", 2:20 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,i’ll eat my hat,hant00 ,"Mar 17, 2012 ", 2:20 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",PADO IN HES IN IN IN IN,,evee ,"Mar 17, 2012 ", 2:19 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Give Pirlo some rest CONTEEEEEEEEEEEEEEEEEEE!!!!!,jiji_pl ,"Mar 17, 2012 ", 2:20 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",3 changes done already,,juvealways ,"Mar 17, 2012 ", 2:21 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT","too late bro,",3 subs used already,hant00 ,"Mar 17, 2012 ", 2:21 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,LOLOLOLOLOLOL,Danny Penza ,"Mar 17, 2012 ", 2:20 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Is this La Liga or Serie A?,this is ridiculous lol,Chuks A. ,"Mar 17, 2012 ", 2:21 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",After 4-0 still no Del Piero -- fuck you Conte for disrespecting our captain.,,Moe C ,"Mar 17, 2012 ", 2:21 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Fuck Conte?,Seriously?,JDAngkasa ,"Mar 17, 2012 ", 2:22 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",No not really but i was pissed not to see del piero,Out of frustration.,Moe C ,"Mar 17, 2012 ", 2:43 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,One for Quags and I’m happy.,cugino1897 ,"Mar 17, 2012 ", 2:21 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,we play better from the centre of the pitch.,mabz ,"Mar 17, 2012 ", 2:21 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,thats where Pirlo is,Szymon Kowalewski ,"Mar 17, 2012 ", 2:22 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"i feel sorry for Boruc since he is my countryman, but damn, very nice victory",Szymon Kowalewski ,"Mar 17, 2012 ", 2:21 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"WHAT’S GOING ON????
Amauri is Amauring so that confirms I’m not dreaming!",GiGi* ,"Mar 17, 2012 ", 2:22 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"PADO went IN, and you weren’t here!!",evee ,"Mar 17, 2012 ", 2:23 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"Krasic is sittting with Jojo, sway him our way MIlos!",Zenpath ,"Mar 17, 2012 ", 2:22 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Something tells me Krasic isn’t a Juve evangelist right now.,Shake Appeal ,"Mar 17, 2012 ", 2:23 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",you stole the words i was just about to write :),,juvealways ,"Mar 17, 2012 ", 2:23 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,More like Jojo might convince Krasic to join him at Fiorentina.,Rinaldo ,"Mar 17, 2012 ", 2:24 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,I’d take a straight swap.,cugino1897 ,"Mar 17, 2012 ", 2:24 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",How i am feeling now.,,kazeboy ,"Mar 17, 2012 ", 2:24 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Is VOOCH injured?,evee ,"Mar 17, 2012 ", 2:25 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Rested.,JDAngkasa ,"Mar 17, 2012 ", 2:26 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,It looked like he was heading back to the locker room.,evee ,"Mar 17, 2012 ", 2:26 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"Probably just wanted an early massage. He’s lazy, remember?",JDAngkasa ,"Mar 17, 2012 ", 2:27 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,he wants to pee,mabz ,"Mar 17, 2012 ", 2:27 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",:-D,,evee ,"Mar 17, 2012 ", 2:28 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"it feels sooooo gooood when amauri play like amauri, in another jersey.",mabz ,"Mar 17, 2012 ", 2:25 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,one thing i hope wont happen in summer mercato is Marotta exercising the clause on borielol’s loan,Szymon Kowalewski ,"Mar 17, 2012 ", 2:28 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,you mean you don’t love the ss haircut and errol flynn stache?,juvealways ,"Mar 17, 2012 ", 2:30 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,thats exactly what i mean,Szymon Kowalewski ,"Mar 17, 2012 ", 2:32 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Best part? Amauri is watching.,GiGi* ,"Mar 17, 2012 ", 2:28 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,,cugino1897 ,"Mar 17, 2012 ", 2:30 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",tee-hee,,juvealways ,"Mar 17, 2012 ", 2:30 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Amauri: offside and missing since 2007.,JDAngkasa ,"Mar 17, 2012 ", 2:29 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Boriello that moustache of your makes me want to bludgeon you face even more,,Zenpath ,"Mar 17, 2012 ", 2:31 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",he's a dashing swashbuckler,about to save the damsel in distreSS,juvealways ,"Mar 17, 2012 ", 2:32 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Too bad he can’t do anything for an Old Lady.,JDAngkasa ,"Mar 17, 2012 ", 2:33 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,dont you think Boriello is Amauri’s twin? different haircut same useless.,mabz ,"Mar 17, 2012 ", 2:36 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",today's goalscoring exploits,"make us the 3rd best attack in the league, for the time being=)",Chuks A. ,"Mar 17, 2012 ", 2:33 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",now if we can even out the goals between games a bit more :P,,juvealways ,"Mar 17, 2012 ", 2:33 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",true.,"a dozen more goals in this game would’ve still meant 3 points on the table, damn those draws!",hant00 ,"Mar 17, 2012 ", 2:36 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,and the best defense if im not mistaken :),mabz ,"Mar 17, 2012 ", 2:33 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",You are correct!,,Chuks A. ,"Mar 17, 2012 ", 2:42 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Fiorentina have really lost their way since Prandelli’s departure.,Zenpath ,"Mar 17, 2012 ", 2:36 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,and Amauri’s arrival probably?,mabz ,"Mar 17, 2012 ", 2:37 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,4-4-2 with Marchisio on the left now.,JDAngkasa ,"Mar 17, 2012 ", 2:37 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",what a wonderful day!,Happy St. Patrick’s Day to all!,Chuks A. ,"Mar 17, 2012 ", 2:38 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"SO CLOSE GUYS
Only needed 5 more.
None of the Fiorentina players showed up to play their 2nd half was terrible…that was fun for us though.",cugino1897 ,"Mar 17, 2012 ", 2:39 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,:D,bkn ,"Mar 17, 2012 ", 2:41 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"Pretty good showing from our defense, except for Caceres misplaced passes but whatever.
Buffon had a monstrous save and Bonucci did really well.",cugino1897 ,"Mar 17, 2012 ", 2:42 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,PDC was great today as well.,cugino1897 ,"Mar 17, 2012 ", 2:43 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Today is a very good day...,"for Juve (and for Isner too while we’re at it, just sayin’). But it would’ve been so much better if Conte had subbed in ADP after the 3rd goal. Conte, why you no love ADP?",ghm ,"Mar 17, 2012 ", 3:00 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,damn just found out Isner beat Djokovic 0.0 impressive stuff there,Chuks A. ,"Mar 17, 2012 ", 3:12 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,20 aces! I hope that giant serve works against Nadal/Fed in the final.,ghm ,"Mar 17, 2012 ", 4:32 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",I was just passing through offside (Fiorentina)...,"couldn’t help but laugh at a comment from ""fsun"", the Chinese Troll. What the fuck is up that guy’s behind? lmfao.",AlexTdot ,"Mar 17, 2012 ", 3:01 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Pure Class.,Pirlo dedicates win to Muamba,hant00 ,"Mar 17, 2012 ", 3:02 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",He is...,"A class on and off the pitch…. what a game he had today….. and to top it off with such a gentle and gracious touch, it makes regret/mad that we waited for so long to have him pull on the sacred black and white stripes.",AlexTdot ,"Mar 17, 2012 ", 3:07 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Utterly speechless,"at the incredible display of compassion, humility, and class
Get well soon Muamba and great stuff Pirlo",Chuks A. ,"Mar 17, 2012 ", 3:08 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",MVP+P,"MARCHISIO VIDAL PIRLO PADOIN hahahaha midfield scoring whith a vengance!!!!!! forza juve hope Mid week game we kick acmilans ass. Forza Quags Forza Del Piero hope to see
Storari
Caceres-chiellini-Bonucci-De ceglie
Giacherini-Pirlo-Marchisio
Elia Del Piero Quags",LUISPMONTOYA ,"Mar 17, 2012 ", 3:42 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Pirlo’s a mensch. Football fans can get such a bad rep sometimes so it was good to see how everyone at the game was genuinely concerned and respectful. Here’s to hoping Muamba pulls through.,ghm ,"Mar 17, 2012 ", 4:44 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Ice Cubes? No Way,,PolarPanda ,"Mar 17, 2012 ", 3:10 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Damn,"i just noticed that i posted all my comments on the previous thread instead of this game time thread.
anyone else noticed ADP’s sad face when Padoin and Boriello preparing to come on? as happy as i am with the win i feel sad when i noticed it.",bebek ,"Mar 17, 2012 ", 3:10 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Alex will be playing on Tuesday though. Don't be so sad.~,,PolarPanda ,"Mar 17, 2012 ", 3:12 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,http://www.youtube.com/watch?v=CaISdsno2_E&feature=youtu.be&a,cugino1897 ,"Mar 17, 2012 ", 3:22 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,hahaha the milan guy is so bitter at 3mins lol,Chuks A. ,"Mar 17, 2012 ", 7:06 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,what a douche man,Chuks A. ,"Mar 17, 2012 ", 7:07 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,,Danny Penza ,"Mar 17, 2012 ", 7:13 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",seriously?,"the guy is comparing pirlo with nocerino (going to ignore inzaghi since back then we had trez-adp), i will give up nocerino any day of the week for pirlo especially since we have marchisio (the better one but not very consistent) and giach (nearly as good n much more consistent)",SJ_JUVE ,"Mar 18, 2012 ", 1:19 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"I’m really happy for this win. But, damnit, this might be our best match this season so far and I missed it. I overslept. I feel empty inside. Good thing we play again in 3 days.",Refly ,"Mar 17, 2012 ", 3:51 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",since we're in the same timezone..,"i offer my services of waking you up, whenever necessary, every time Juve’s going to play. interested?",hant00 ,"Mar 17, 2012 ", 3:55 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,LOL. This is actually the first time I miss a Juve game this season (can you believe it????).,Refly ,"Mar 17, 2012 ", 3:59 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"Seriously!?!?!
Mate, we might need you to sleep every time Juve plays.",JDAngkasa ,"Mar 17, 2012 ", 6:09 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,No!!! We just need Mirko to perform like this every match.,Refly ,"Mar 17, 2012 ", 9:53 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",are you guys in Australia?,or what?,AlexTdot ,"Mar 17, 2012 ", 3:56 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,?,Zenpath ,"Mar 17, 2012 ", 4:46 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,G’day!,Danny Penza ,"Mar 17, 2012 ", 5:16 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,DANNY DANNY DANNY I JUST FIGURED OUT I HAZ ESPN3 ON THE INTERNETZ :3,evee ,"Mar 17, 2012 ", 5:38 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",espn3 is good,"its good, i live in europe and i use vpn to access it, money well spent.",bebek ,"Mar 17, 2012 ", 5:53 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,YAY!!!!!!!!!!!!!!!!!!!!!,Danny Penza ,"Mar 17, 2012 ", 7:14 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",mfw I already told you to check if you had it months ago,,AKSupporter ,"Mar 18, 2012 ", 12:20 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,When was this?,evee ,"Mar 18, 2012 ", 12:46 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"…………………………….lol. Wow, that is impressive. How did you not know?",Will. ,"Mar 18, 2012 ", 11:49 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",hush you....,My poppa bear changed the tv/internetz provider. So as I was cruising ESPN online I saw that I had access to the Spurs game :-P,evee ,"Mar 19, 2012 ", 12:32 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"That makes it more understandable but still, I would have thought you would have checked from the jump.
Anyway I must say ESPN3 knows what they’re doing, they show damn near every Juve game.",Will. ,"Mar 19, 2012 ", 12:45 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,"I never really bothered tbh since it was not offered with the other provider, I just figured I had to order it. Besides I was too busy trying to figure out & remember the new channels.",evee ,"Mar 19, 2012 ", 12:50 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Forza Juventus,"Hi guys! I just finished watching the practice match.. When’s the game? On a serious note, my ears are bleeding from listening to the FSC commentators, specially that christopher guy and his attempts at Italian phrases. Great game and nice to see the MVP firing on all cylinders. Next up, Milan… Let’s give that bitch Allegri something to really whine about.",ian_22 ,"Mar 17, 2012 ", 6:37 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Forza Juve !!!,Linez ,"Mar 17, 2012 ", 9:33 PM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",wow,"I caught the second half only but nice match.
For milan i have a feeling conte will go for 3-5-2
caceres – bonnuci – cheillini
pepe – marrone/vidal – pirlo – giacherini/marchisio – esti
borriello – quags/adp
I just hope adp/quags/elia get at least 45 mins in the game.
One thing will just this whiny bitches milan is when we r 1-0 up we get a ghost goal (more obvious than milan’s) n yet continue to win 3-0
if conte goes like this against milan
caceres – bonnuci – cheillini – pdc
marrone – pirlo – giach
elia – quags – adp
we will tear n eat them up.",SJ_JUVE ,"Mar 18, 2012 ", 1:07 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",Bad example,"Capello’s interview
""Football has become a business now. Thankfully the players still have fun out there and get angry when they lose, like Zlatan Ibrahimovic. Fortunately they do not think about what is happening off the field.""
Very bad examples, ibra is whiny unprofessional (slapping, diving, taking dig at ex/opponents) bitch
Best example will be Buffon",SJ_JUVE ,"Mar 18, 2012 ", 2:54 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",bad example indeed,"But understandable, since he’s the one who brought Ibra to Italy, and probably will become fans favorite if that Calciopoli thing never occurred. I never once a fan of Ibra though,even when he was at Juve, IMO we should recruit resilient players who will eventually be a loyal Juventini, such as those who stick with us in Serie B.
Forza Juve !!!",Linez ,"Mar 18, 2012 ", 4:17 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",same here,"i was never fan of ibra but that was more ude to capello benching ADP for ibra. Actually i hated capello’s era imo it was way too defensive the way we played, lippi’s second time(when i started watching) was just beautiful n with the players we had just too damn good. IMO that team can teach be the one that teach barca a lesson.",SJ_JUVE ,"Mar 18, 2012 ", 6:15 AM,
Game Time Thread: Juventus vs. Fiorentina,Danny Penza,"Mar 17, 2012, 12:12pm PDT",,Good to know that I’m not alone on my stance about Juve Ibra :D,Linez ,"Mar 18, 2012 ", 7:29 AM,
